VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1,10/19/2024 09:26:00 PM,10/19/2024 10:21:00 PM,2,6.829528733626715,1,N,111,197,2,1.6556309348402838,2.2249567622804047,0.5525812115172382,4.402489735416725,0.0,0.3,30.063207997129226,2.5
2,10/19/2024 07:09:00 PM,10/19/2024 07:38:00 PM,1,3.8027694009738537,1,N,-6,104,1,23.182584026221477,3.2679184737313793,0.4108286840730584,3.8541451256954575,0.38597708111621537,0.3,27.350794915740483,2.5
2,10/19/2024 01:07:00 PM,10/19/2024 02:04:00 PM,0,3.1356948106321956,1,N,145,152,1,23.560200118801816,0.4771936308093363,0.5313946660816059,1.007542522407728,0.0,0.3,24.56874862551987,2.5
2,10/19/2024 11:07:00 PM,10/19/2024 11:24:00 PM,1,3.542959197331851,1,N,141,129,2,7.6175270063009135,0.7302368265732836,0.47107962859354363,4.174080347001517,0.0,0.3,30.235740325125146,2.5
2,10/19/2024 04:13:00 AM,10/19/2024 04:48:00 AM,1,0.5394994194160043,1,N,135,124,1,29.078724024178122,2.04567953202239,0.5440020517529914,0.5727935071979438,1.3137429422684472,0.3,35.028582443309396,2.5
1,10/19/2024 11:59:00 AM,10/19/2024 12:22:00 PM,5,0.5856078832924729,1,N,112,140,2,2.9622141654720195,1.616010596217119,0.5483839036464271,1.9200165614422866,1.134781736022827,0.3,18.24401187227327,2.5
2,10/19/2024 10:17:00 AM,10/19/2024 10:23:00 AM,1,3.6196702277707415,1,N,156,106,2,10.601863807152066,0.7173492855446213,0.6619794852908137,5.34966009809722,0.0,0.3,0.0,2.5
2,10/19/2024 09:16:00 AM,10/19/2024 10:03:00 AM,2,7.659697855457487,1,N,223,151,1,16.717964300737997,2.147446796667688,0.6413243044501589,2.5136028463253957,0.260833032230156,0.3,0.0,2.5
2,10/19/2024 04:35:00 AM,10/19/2024 04:43:00 AM,1,0.0,1,N,183,166,1,1.0743496659755323,0.5150073574768869,0.5310770448488623,1.6756557489809443,1.045381913400687,0.3,22.48161114799725,2.5
2,10/19/2024 09:20:00 PM,10/19/2024 09:36:00 PM,8,0.0,1,N,225,118,1,13.577099347691485,2.829292294858122,0.48306290724102763,5.0685290371333585,1.7109347245271933,0.3,31.105033483939806,2.5
1,10/19/2024 05:43:00 PM,10/19/2024 06:05:00 PM,5,10.297972498589857,1,N,235,315,1,25.962624581302546,2.609918346127973,0.45456372913696236,0.0,0.0,0.3,1.5672194196848501,2.5
1,10/19/2024 05:24:00 AM,10/19/2024 06:20:00 AM,4,6.026198857818107,1,N,271,243,1,34.70126456533967,0.10660352843839582,0.5119955982284611,2.0015241907320345,0.0,0.3,28.100984200760504,2.5
